pdb_id,I_QSscore_top,I_QSscore_top_multimer_ranking,I_QSscore_top_plddt,I_QSscore_top_ptm,I_QSscore_top_pae_inter_chain,I_QSscore_top_iptm,I_DockQ_top
4p2l_1,0.01914466908037796,0.0,0.0,0.0,0.0021875570388725017,0.0,0.011
4p3o_5,0.0,0.0,0.0,0.0,0.0,0.0,0.005
4p3w_1,0.4386734310407968,0.4386734310407968,0.001140646827308053,0.4386734310407968,0.10413552390748497,0.4386734310407968,0.323
4p52_2,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4p7o_1,0.0982689040839439,0.0,0.0,0.001474400005264031,0.0,0.0,0.084
4paa_1,0.005903649359355746,0.004220782131683332,0.004220782131683332,0.004220782131683332,0.0,0.0,0.036
4pbc_1,0.1994977162642323,0.19867732836302196,0.19867732836302196,0.19867732836302196,0.19900499384642914,0.19867732836302196,0.082
4pbe_1,0.9834385452195791,0.9810721123405598,0.9810721123405598,0.9810721123405598,0.9822963849765748,0.9810721123405598,0.967
4pel_7,0.0051964008216529075,0.0,0.0,0.0,0.0011728842874235118,0.0,0.015
4pfe_1,2.9836664223221486e-05,0.0,0.0,0.0,0.0,0.0,0.05
4ph6_1,0.9432359892244436,0.9179034027437049,0.9432359892244436,0.9179034027437049,0.941046439304783,0.9179034027437049,0.937
4pln_1,0.0005776580527468337,0.0,0.0,0.0,0.0,0.0,0.008
4pob_1,0.0035567268119919885,0.0,0.0,0.0,0.0035567268119919885,0.0,0.026
4ppy_1,0.8855657259386576,0.8760644819361388,0.8760644819361388,0.8760644819361388,0.8830455957829919,0.8760644819361388,0.882
4pr3_1,0.9356473327324208,0.770166736877433,0.9356473327324208,0.770166736877433,0.8592647732770952,0.770166736877433,0.929
4pwz_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4pyz_1,0.04707389420578938,0.032802067099854865,0.0,0.032802067099854865,0.0,0.032802067099854865,0.034
4pz8_4,0.000902366587689349,0.0,0.000518819687363619,0.0,0.000902366587689349,0.0,0.032
4pz9_1,0.9117831016128316,0.734027837410987,0.734027837410987,0.734027837410987,0.9117831016128316,0.734027837410987,0.841
4pzk_1,0.9215922360793988,0.8899452405948839,0.8878696422333029,0.8899452405948839,0.8852190617665552,0.8899452405948839,0.825
4q5y_1,0.1374851178832003,0.0,0.0,0.0,0.0,0.0,0.116
4q7e_1,0.9761711491597354,0.9755703879488297,0.975841620362885,0.9755703879488297,0.975841620362885,0.9755703879488297,0.787
4q7j_22,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4q96_2,0.8367133604811957,0.019728181174268125,0.82373020306915,0.019728181174268125,0.82373020306915,0.8349505147157757,0.852
4q97_1,0.972424556745537,0.9720816985025154,0.9720816985025154,0.9720816985025154,0.9525703715343298,0.9720816985025154,0.93
4q9a_1,0.9795601140657391,0.9792643387273683,0.9792643387273683,0.9792643387273683,0.9376986198869515,0.9792643387273683,0.656
4qbo_1,0.9879743216624186,0.9876530840068268,0.9879743216624186,0.9876530840068268,0.9877304663698936,0.9876530840068268,0.978
4qdh_1,0.08564808987908373,0.004616879894118963,0.012786372515220292,0.012786372515220292,8.923920710454824e-05,0.004616879894118963,0.066
4qds_1,0.32494978244262807,0.27128698655803596,0.28139291300417235,0.27128698655803596,0.282810431435314,0.27128698655803596,0.296
4qf2_1,0.3088975102384369,0.07657535030465758,0.07657535030465758,0.07657535030465758,0.2052650707633322,0.07657535030465758,0.138
4qf3_3,0.4297820212450827,0.4297820212450827,0.4297820212450827,0.4297820212450827,0.31405256245789537,0.4297820212450827,0.221
4qgb_1,0.009126623921311692,0.0,0.0008490175543711639,0.0,0.0,0.0,0.033
4qhh_3,0.01469680175355965,0.010976986522611575,0.01350230374616725,0.010976986522611575,0.014531745525830262,0.010976986522611575,0.028
4qhi_1,0.22465202632118952,0.22465202632118952,0.1592196773929336,0.22465202632118952,0.1748317478619287,0.22465202632118952,0.113
4qhj_1,0.8017970039533148,0.8017970039533148,0.8002447603708955,0.8002447603708955,0.7736014076214415,0.8017970039533148,0.72
4qin_1,6.577204076172186e-05,0.0,3.370522340268913e-05,3.370522340268913e-05,6.577204076172186e-05,0.0,0.028
4qxw_1,0.9597358567979273,0.9597358567979273,0.9597358567979273,0.9597358567979273,0.940814451996512,0.9597358567979273,0.904
4ray_1,0.7795244284995836,0.7795244284995836,0.7795244284995836,0.7795244284995836,0.7770055783445008,0.7795244284995836,0.308
4rb0_7,0.0,0.0,0.0,0.0,0.0,0.0,0.019
4rct_1,0.9385387456181304,0.9385387456181304,0.922922290209705,0.9385387456181304,0.9163591855362722,0.9385387456181304,0.288
4re8_3,0.7789624862230267,0.0,0.7789624862230267,0.0,0.0,0.0,0.726
4red_1,0.0017891951043870695,0.0,0.0,0.0,0.0,0.0,0.01
4red_8,0.1508526194937426,0.026559743129409927,0.1508526194937426,0.026559743129409927,0.013492671004854817,0.026559743129409927,0.103
4rfp_1,0.6878473687961271,0.16015509646943266,0.14714969246168177,0.16015509646943266,0.23083743996003528,0.16015509646943266,0.403
4rly_3,5.076782555782146e-05,5.076782555782146e-05,0.0,5.076782555782146e-05,0.0,0.0,0.014
4rmm_1,0.751731345468138,0.6354954209341687,0.6398640434336416,0.6354954209341687,0.751731345468138,0.6354954209341687,0.675
4rnj_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4rxj_2,0.3944372231774787,0.3944372231774787,0.3944372231774787,0.3944372231774787,0.15852936228283046,0.3944372231774787,0.326
4rz0_1,0.7461514090117317,0.6468021178647504,0.6468021178647504,0.7461514090117317,0.16587962362278957,0.6468021178647504,0.806
4rzk_1,0.9720838350090903,0.9711076853768337,0.9720838350090903,0.9711076853768337,0.9712587764737648,0.9711076853768337,0.956
4s3m_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4tkx_3,0.004457530401227317,0.0,0.0,0.0,0.0,0.0,0.019
4tkz_2,0.9742106015810442,0.9724077814636229,0.9732941220233299,0.9724077814636229,0.9737247840045695,0.9724077814636229,0.963
4tmb_2,0.9343199926519898,0.9336774697028285,0.9336774697028285,0.9336774697028285,0.9331011425023656,0.9336774697028285,0.79
4trt_1,0.9629633725767865,0.9604096842015473,0.9629633725767865,0.9604096842015473,0.9565358769207524,0.9604096842015473,0.911
4tse_1,0.24305784987949716,0.0,0.0,0.0,0.24305784987949716,0.0,0.135
4tt4_1,0.0014472102057098398,0.0,0.0,0.0,0.0,0.0,0.02
4ttw_1,0.9640931363162393,0.9640931363162393,0.9609101061701483,0.9640931363162393,0.9612315786491638,0.9640931363162393,0.818
4twa_2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4u04_1,0.9783732740509787,0.9773960815106723,0.9767056218155813,0.9773960815106723,0.9783732740509787,0.9773960815106723,0.917
4u59_2,0.00018847431991546104,1.7401404482873712e-06,1.7401404482873712e-06,1.7401404482873712e-06,1.4300254676572307e-05,1.7401404482873712e-06,NA
4u5k_1,0.00528172679343018,0.0049624950580867975,0.0016016745678959173,0.0049624950580867975,0.0016016745678959173,0.0049624950580867975,0.028
4u66_5,0.20161033351849986,0.006282790789127113,0.006282790789127113,0.006282790789127113,0.03520110232845251,0.006282790789127113,0.098
4u9o_3,0.006876565680216934,0.0,0.0,0.0,0.006876565680216934,0.0,0.021
4v07_1,0.9367588666213505,0.9358555419558178,0.9358555419558178,0.9358555419558178,0.5602778933853131,0.9358555419558178,0.619
4w4j_5,0.04461158986614806,0.00437774121455133,0.04461158986614806,0.00437774121455133,0.04461158986614806,0.00437774121455133,0.036
4w8c_6,0.008456317054945582,0.0037881203527493747,0.0037881203527493747,0.0037881203527493747,0.008456317054945582,0.0037881203527493747,0.024
4w8j_6,0.005201009330438428,0.0,0.005201009330438428,0.005201009330438428,0.0,0.0,0.013
4w8p_5,0.5035478973600851,0.16562312657585027,0.021330321302268584,0.16562312657585027,0.021330321302268584,0.16562312657585027,0.366
4whj_1,0.07625305100659839,0.07625305100659839,0.07625305100659839,0.07625305100659839,0.0,0.07625305100659839,0.268
4wlm_2,0.07062400369163643,0.01976407437452333,0.006141186243788075,0.01976407437452333,0.07062400369163643,0.01976407437452333,0.117
4wny_1,0.6235710372729588,0.5888089912554199,0.5888089912554199,0.5888089912554199,0.5915037145313621,0.5888089912554199,0.548
4wov_3,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4wph_1,0.0012221975295859612,0.0,0.0,0.0,0.00015721573302507276,0.0,0.025
4wt0_1,0.9443388173010947,0.9385937830114844,0.9385937830114844,0.9385937830114844,0.9431563790866027,0.9385937830114844,0.949
4wvr_2,0.9708705330609572,0.9674261766602745,0.9674261766602745,0.9674261766602745,0.9680187387795256,0.9674261766602745,0.967
4wwc_3,0.0,0.0,0.0,0.0,0.0,0.0,0.009
4wzh_4,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4x0r_1,0.7518841165299487,0.7155729367998857,0.7155729367998857,0.7155729367998857,0.7317255312795755,0.7155729367998857,0.763
4x94_4,0.0,0.0,0.0,0.0,0.0,0.0,0.008
4xar_1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4xas_1,0.35993889505509435,0.35993889505509435,0.35993889505509435,0.35993889505509435,0.01847594757083956,0.35993889505509435,0.543
4xbd_3,0.924677958410351,0.924677958410351,0.924677958410351,0.924677958410351,0.0,0.924677958410351,0.844
4xea_1,0.007734631032591516,0.007734631032591516,0.0,0.0,0.0,0.007734631032591516,0.008
4xss_5,0.0,0.0,0.0,0.0,0.0,0.0,0.011
4xvv_1,0.9401480978907032,0.9395972172686676,0.9395972172686676,0.9395972172686676,0.9377041859644961,0.9395972172686676,0.832
4xws_2,0.7267424538859368,0.7045922168431862,0.7045922168431862,0.7045922168431862,0.7267424538859368,0.7045922168431862,0.537
4y5u_1,0.7805988987978041,0.6679734314916078,0.6679734314916078,0.6679734314916078,0.3835915032976181,0.6679734314916078,0.361
4ye0_1,0.9691204093650467,0.9659095073968423,0.9659095073968423,0.9659095073968423,0.9677365451301914,0.9659095073968423,0.804
4yet_1,0.9870223041161615,0.9855406102651934,0.9855406102651934,0.9855406102651934,0.9861305062010052,0.9855406102651934,0.984
4yh6_1,0.039938950327645495,0.0070700813448267615,0.002485561652536866,0.0070700813448267615,0.039938950327645495,0.0070700813448267615,0.05
4yiw_1,0.983878092997988,0.983878092997988,0.9827418421628252,0.983878092997988,0.9827935003336439,0.983878092997988,0.974
4yl6_4,0.002218721876542267,0.0,0.0,0.0,0.0,0.0,0.022
4ytv_3,0.00047201154122902735,0.0,0.0002485099017632954,0.0002485099017632954,0.0,0.0,0.027
4yxf_1,0.965148194888142,0.965148194888142,0.965148194888142,0.9648214341115159,0.9649232402499819,0.965148194888142,0.925
4yyy_1,0.0,0.0,0.0,0.0,0.0,0.0,0.009
4z8x_8,0.05868929663859358,0.04872908181737792,0.05868929663859358,0.04872908181737792,0.005132298725615193,0.04872908181737792,0.044
4zai_4,0.4029123889440679,0.0802673666258798,0.4029123889440679,0.0802673666258798,0.12660241728313845,0.0802673666258798,0.199
4zch_5,0.038912017702667466,0.0,0.0017412368029516775,0.0,0.0017412368029516775,0.0,0.138
4zdu_4,0.0,0.0,0.0,0.0,0.0,0.0,0.017
4zhr_4,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4ziq_3,0.00013477588616055868,0.0,0.0,0.0,0.0,0.0,0.007
4zlp_4,0.0,0.0,0.0,0.0,0.0,0.0,0.005
4zms_1,0.9750733006296357,0.9750733006296357,0.9750733006296357,0.9750733006296357,0.8405602301779896,0.9750733006296357,0.7
4zmy_1,0.019036982544247575,0.0,0.0,0.0,0.006584173850528291,0.0,0.014
4zng_1,0.7429663657590045,0.7375153840505317,0.7375153840505317,0.741400494629208,0.7320264241948508,0.7375153840505317,0.831
4zqb_1,0.0,0.0,0.0,0.0,0.0,0.0,0.011
4zrn_1,0.9744923005022854,0.9744923005022854,0.9744923005022854,0.9744923005022854,0.9683188423193502,0.9744923005022854,0.952
4zwv_1,0.9639488699260167,0.9639488699260167,0.9634147983541621,0.9639488699260167,0.9630382130936058,0.9639488699260167,0.968
5a0j_1,0.9001831859761102,0.6475900269349809,0.6475900269349809,0.6475900269349809,0.6321862508292441,0.6475900269349809,0.805
5a1k_8,0.0,0.0,0.0,0.0,0.0,0.0,0.008
5abr_1,0.6332697189308326,0.59744573515053,0.6172861919928705,0.59744573515053,0.6332697189308326,0.59744573515053,0.982
5afb_2,0.046510255376642405,0.028730680487480863,0.028730680487480863,0.018428238298858455,0.006333990153859699,0.028730680487480863,0.02
5afb_5,0.06852957523397271,0.04036494068278154,0.04036494068278154,0.04036494068278154,0.0024815863735395695,0.04036494068278154,0.039
5ajn_3,0.009527966951211487,0.004515334934633524,0.009527966951211487,0.004515334934633524,0.0018371782993138657,0.004515334934633524,0.037
5an1_5,0.9803775531953063,0.9800981848214378,0.9793097898700562,0.9800981848214378,0.9767829065606147,0.9800981848214378,0.936
5ayp_1,0.9731139135385178,0.9728018962231983,0.9720410490432415,0.9728018962231983,0.9726599824282167,0.9728018962231983,0.903
5b1y_1,0.9774320259435967,0.9774320259435967,0.9774320259435967,0.9774320259435967,0.0013318095752663359,0.9774320259435967,0.948
5b3z_1,0.04894765393576176,0.043519273225767,0.026590762625516556,0.043519273225767,0.026590762625516556,0.043519273225767,0.06
5b7z_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
5bqn_4,0.0,0.0,0.0,0.0,0.0,0.0,0.004
5c04_1,0.9767022538453183,0.9756401586636853,0.9756401586636853,0.9761879863830546,0.9753697798612164,0.9756401586636853,0.963
5c2x_1,0.9784722852337397,0.9784722852337397,0.9784722852337397,0.9784722852337397,0.9749908199591734,0.9784722852337397,0.896
5c3q_18,0.0,0.0,0.0,0.0,0.0,0.0,0.014
5c6m_2,0.9701782026105484,0.9688963830880929,0.9688963830880929,0.9688963830880929,0.9689618246492463,0.9688963830880929,0.93
5c9v_3,0.010579772339785508,0.0,0.0,0.0,0.010579772339785508,0.0,0.016
5ca9_6,0.0,0.0,0.0,0.0,0.0,0.0,0.002
5cb2_3,0.6509781133702429,0.6509781133702429,0.5379702342104762,0.6509781133702429,0.24638270007114796,0.6509781133702429,0.198
5cho_3,0.7126796533121723,0.635777679072493,0.7126796533121723,0.635777679072493,0.6412284086094708,0.635777679072493,0.698
5cjj_1,0.9723832253186143,0.9722022338902532,0.9711373525187624,0.9722022338902532,0.9723832253186143,0.9722022338902532,0.921
5ckl_1,0.9770813937469532,0.9755496524110367,0.9755496524110367,0.9755496524110367,0.9758533043700985,0.9755496524110367,0.915
5ckm_1,0.8376307942192591,0.8376307942192591,0.8376307942192591,0.8376307942192591,0.004188577546206103,0.8376307942192591,0.592
5ckn_1,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5coa_3,0.0,0.0,0.0,0.0,0.0,0.0,0.006
5col_1,0.0012534132396279294,0.0,0.0005411117978945369,0.0,0.0005411117978945369,0.0,0.014
5cow_2,0.0,0.0,0.0,0.0,0.0,0.0,0.009
5crb_1,0.024492791320116544,0.008912895508060929,0.008912895508060929,0.008912895508060929,0.024492791320116544,0.008912895508060929,0.046
5crc_1,0.04944018970403916,0.004770262531284248,0.0,0.004770262531284248,0.04944018970403916,0.004770262531284248,0.039
5cro_1,0.9000420094451764,0.9000420094451764,0.895290790860537,0.9000420094451764,0.8946248255564132,0.9000420094451764,0.523
5csa_6,0.0,0.0,0.0,0.0,0.0,0.0,0.003
5d9g_2,0.0006948007495978377,0.0,0.0,0.0,0.0,0.0,0.027
5dbl_1,0.08519577563905457,0.0,0.08519577563905457,0.0,0.08519577563905457,0.0,0.093
5dis_10,0.0,0.0,0.0,0.0,0.0,0.0,0.003
5dqw_1,0.9378966182803528,0.8505051128900999,0.8505051128900999,0.8505051128900999,0.9294335061174297,0.8505051128900999,0.903
5dra_1,0.6802108541422958,0.6761889562707709,0.6610522728159689,0.6761889562707709,0.6367426834291962,0.6761889562707709,0.455
5dtm_1,0.0,0.0,0.0,0.0,0.0,0.0,0.021
5dyk_2,0.0,0.0,0.0,0.0,0.0,0.0,0.006
5dym_1,0.6810238899349588,0.6810238899349588,0.6801912679564478,0.6810238899349588,0.6659563016900122,0.6810238899349588,0.902
5dyw_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
5dzm_3,0.09615932456314717,0.07247746521408324,0.07247746521408324,0.07247746521408324,0.01551467509411467,0.07247746521408324,0.054
5e5p_4,0.0011326184711985376,0.0,0.0,0.0,0.0,0.0,0.01
5e6m_3,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5eb9_1,0.9746169368887398,0.9692440698827773,0.9692440698827773,0.970030791700231,0.9706425888013361,0.9692440698827773,0.924
5edx_1,0.9519397710887908,0.9083040152399986,0.9022355506343365,0.9083040152399986,0.900812638062887,0.9505843484059742,0.931
5eg8_1,0.0,0.0,0.0,0.0,0.0,0.0,0.015
5eo6_1,0.9836388108874186,0.982631290953762,0.982631290953762,0.982631290953762,0.983093619408792,0.982631290953762,0.946
5ep8_1,0.9594328144876788,0.9581944540649832,0.9581944540649832,0.9581944540649832,0.9577291913003431,0.9581944540649832,0.876
5eq9_1,0.8513030258069056,0.8478804102790785,0.8476955532553868,0.8478804102790785,0.8499676867921238,0.8478804102790785,0.739
5eqf_7,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5ex9_2,0.112053347870298,0.07113811819589368,0.06540526895555937,0.07113811819589368,0.08136935784176078,0.07113811819589368,0.073
5exv_1,0.964117395218275,0.962917855386758,0.962917855386758,0.962917855386758,0.9625483751530659,0.962917855386758,0.863
5eyo_2,0.9675918591387714,0.9664916148666689,0.9675918591387714,0.9664916148666689,0.9672659394868804,0.9664916148666689,0.92
5f05_1,0.9645107918920813,0.9639554491748716,0.9645107918920813,0.9639554491748716,0.9306361085291955,0.9639554491748716,0.855
5f3k_1,0.06922127098419845,0.0,0.0,0.0,0.06922127098419845,0.0,0.078
5f5m_14,0.036557186614755544,0.0,0.0022566105062332164,0.0,0.036557186614755544,0.0,0.069
5f5m_2,0.02192391181005582,0.02192391181005582,0.012751130459769083,0.02192391181005582,0.0030751602989298526,0.02192391181005582,0.109
5f5r_2,0.00633304534145403,0.004297621172357745,0.005747400714513924,0.005747400714513924,0.0,0.004297621172357745,0.026
5f74_2,0.0,0.0,0.0,0.0,0.0,0.0,0.006
5feg_1,0.32963184349780983,0.32963184349780983,0.25378451842627975,0.32963184349780983,0.15340849518149344,0.32963184349780983,0.143
5fgo_1,0.8845672966882601,0.8810601924824722,0.8762087078922299,0.8810601924824722,0.8824028254489228,0.8810601924824722,0.692
5fjz_4,0.14469109156749507,0.012067713491202055,0.0322328112264844,0.012067713491202055,0.0322328112264844,0.012067713491202055,0.109
5fn0_6,0.0061549892450678805,0.0015656332496099352,0.00170035449327794,0.0034161322921284075,0.0061549892450678805,0.0015656332496099352,0.008
5fom_2,0.027505814893787426,0.0,0.027505814893787426,0.0,0.0,0.0,0.036
5fub_1,0.8677687311949936,0.8664593402950258,0.8664102242690029,0.8664102242690029,0.8677687311949936,0.8664593402950258,0.942
5fuf_1,0.016545546748262144,0.016545546748262144,0.016545546748262144,0.016545546748262144,0.0025615149281848883,0.016545546748262144,0.011
5gkx_4,0.6654080561360707,0.03789485302497474,0.03789485302497474,0.03789485302497474,0.6654080561360707,0.03789485302497474,0.503
5gmj_6,0.05638199448813187,0.05132957728739526,0.05638199448813187,0.05132957728739526,0.010400391892398175,0.0021283125036405193,0.054
5gt9_1,0.0,0.0,0.0,0.0,0.0,0.0,0.01
5gus_1,0.17695906612924298,0.07718891685260561,0.14439198819896396,0.17695906612924298,0.14439198819896396,0.07718891685260561,0.089
5gx8_1,0.003093330279113128,0.0,0.0,0.0,0.003093330279113128,0.0,0.018
5gyr_7,0.008330410819938986,0.008306070822218393,0.008306070822218393,0.008306070822218393,0.008330410819938986,0.008306070822218393,0.018
5gzu_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
5h0i_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
5h13_1,0.2647715429263948,0.2647715429263948,0.009136871883776338,0.2647715429263948,0.21602693492811198,0.2647715429263948,0.151
5h23_1,0.20510128760800792,0.12251118374669041,0.19623589648168635,0.20510128760800792,0.05254856271358047,0.12251118374669041,0.124
5h5n_1,0.9878873565584091,0.9853420173394203,0.9843937793988426,0.9843937793988426,0.9850166040372471,0.9853420173394203,0.966
5h7z_5,0.0,0.0,0.0,0.0,0.0,0.0,0.014
5hay_1,0.006977640126922792,0.0026785033992682114,0.006977640126922792,0.0026785033992682114,0.004363853588004853,0.0026785033992682114,0.013
5hb0_7,0.0,0.0,0.0,0.0,0.0,0.0,0.003
5hb4_7,0.0014987919236701729,0.0,0.0,0.0,0.0,0.0,0.026
5hiz_1,0.6104912812580962,0.5508114030776345,0.6104912812580962,0.5508114030776345,0.5926229919150614,0.5508114030776345,0.768
5hkl_1,0.9777139783265809,0.952195310352645,0.952195310352645,0.952195310352645,0.9694571155955971,0.952195310352645,0.913
5hm4_1,0.013767092854557503,0.0,0.0,0.0,0.0,0.0,0.009
5hns_1,0.27025433511610397,0.1663594050997797,0.1663594050997797,0.1663594050997797,0.0326138210547169,0.1663594050997797,0.127
5ho9_4,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5hpj_1,0.9707901717040501,0.9679106525157368,0.9686055184147051,0.9679106525157368,0.9656174676462288,0.9679106525157368,0.892
5hpk_5,0.0,0.0,0.0,0.0,0.0,0.0,0.008
5hqw_1,0.7999499162823968,0.3249535261903448,0.7999499162823968,0.3249535261903448,0.5762070198558247,0.3249535261903448,0.794
5hs8_1,0.3084071612123441,0.29545877332678616,0.2880589479905594,0.3084071612123441,0.30285480194527786,0.29545877332678616,0.159
5hsx_3,0.9814200675497062,0.0,0.0,0.0,0.9814200675497062,0.0,0.906
5hu7_1,0.3734533588992486,0.27513025355578463,0.3734533588992486,0.27513025355578463,0.29412587295844345,0.27513025355578463,0.769
5hxo_1,0.7440352593219457,0.6863199404282238,0.6884231190048884,0.6884231190048884,0.7440352593219457,0.6863199404282238,0.854
5i10_2,0.7514263809264274,0.7499479023314449,0.7502138477790179,0.7502138477790179,0.7487961661505946,0.7499479023314449,0.701
5i4c_1,0.9845059043882335,0.981592338865855,0.981592338865855,0.981592338865855,0.9810881824134212,0.981592338865855,0.98
5ie7_1,0.9850289276620676,0.9837491282390244,0.9844619033303135,0.9837491282390244,0.9836120192112708,0.9837491282390244,0.988
5ifw_6,0.0,0.0,0.0,0.0,0.0,0.0,0.004
5ig8_1,0.7496790948956442,0.73199688774755,0.73199688774755,0.7496790948956442,0.728010370198885,0.73199688774755,0.547
5igh_2,0.5250441042815102,0.2472238880981728,0.5244594527707117,0.2472238880981728,0.180208479021782,0.2472238880981728,0.39
5igp_2,0.13269484794491082,0.04084069809192471,0.04307266842446611,0.04084069809192471,0.04307266842446611,0.04084069809192471,0.077
5il5_1,0.5441953601406433,0.3643937374115176,0.45753495367204544,0.3643937374115176,0.3758818376263538,0.3643937374115176,0.947
5imt_6,0.0021513453111572543,0.0011477783159960597,0.0,0.0011477783159960597,0.0021513453111572543,0.0011477783159960597,0.03
5iqw_2,0.2331042409203397,0.08473792557672512,0.08473792557672512,0.08473792557672512,0.1069598860124382,0.08473792557672512,0.177
5iu2_1,0.0020402845401424918,0.0,0.0,0.0,0.0008201277081392328,0.0,0.014
5iu9_1,0.8357791412175078,0.8357791412175078,0.8357791412175078,0.8357791412175078,0.5633074968337429,0.8357791412175078,0.756
5j1f_4,0.0,0.0,0.0,0.0,0.0,0.0,0.01
5j6o_1,0.5098107242518886,0.36829881863164143,0.49850895322730665,0.36829881863164143,0.4886817458603467,0.36829881863164143,0.76
5j7n_3,0.0,0.0,0.0,0.0,0.0,0.0,0.006
5j9c_1,0.9780310498095197,0.9780310498095197,0.9780310498095197,0.9780310498095197,0.9706263760172427,0.9780310498095197,0.958
5jgk_1,0.027586879380524107,0.0,0.0,0.0,0.0,0.0,0.071
5jk9_1,0.10718109663606237,0.10718109663606237,0.10718109663606237,0.10718109663606237,0.03529990649716604,0.10718109663606237,0.108
5jrh_1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
5jsq_1,0.8856415482144196,0.828802199445369,0.8856415482144196,0.828802199445369,0.8849104857401286,0.828802199445369,0.77
5k2i_1,0.0,0.0,0.0,0.0,0.0,0.0,0.019
5k4b_1,0.01490150959295337,0.0069372655537163425,0.00020461399145516525,0.0069372655537163425,0.0,0.0069372655537163425,0.025
5k5t_1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
5k93_1,0.02833611910440994,0.02833611910440994,0.0034324002050817675,0.02833611910440994,0.0034324002050817675,0.02833611910440994,0.037
5knl_11,0.001331638588749288,0.001331638588749288,0.0,0.0,0.0,0.001331638588749288,0.045
5kol_2,0.9768086672498594,0.9768086672498594,0.9768086672498594,0.9768086672498594,0.9755019356725699,0.9768086672498594,0.949
5ks7_1,0.9494887288386977,0.9445928833055857,0.9494887288386977,0.9445928833055857,0.9494887288386977,0.9445928833055857,0.888
5kvt_2,0.07556866650961731,0.07556866650961731,0.0,0.07556866650961731,0.00792023381400462,0.07556866650961731,0.116
5kyn_7,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5kz6_1,0.31809823893903516,0.09884754437650248,0.1320958889957737,0.09884754437650248,0.31809823893903516,0.09884754437650248,0.251
5l40_2,0.0033129546445527605,0.0,0.00016551192138967123,0.0,0.0033129546445527605,0.0,0.046
5l45_1,0.6889945311833503,0.6889945311833503,0.6889945311833503,0.6889945311833503,0.013589084687267834,0.6889945311833503,0.441
5l6q_1,0.05328229934215097,0.05299980785298461,0.05299980785298461,0.05299980785298461,0.05288910907393159,0.05299980785298461,0.041
5l7d_1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
5l7n_1,0.0,0.0,0.0,0.0,0.0,0.0,0.013
5lb8_1,NA,NA,NA,NA,NA,NA,NA
5lc1_5,0.9760662512891879,0.9760662512891879,0.9760662512891879,0.9760662512891879,0.9758426707421978,0.9760662512891879,0.922
5lj8_3,0.06199125460437551,0.04887725864002559,0.04887725864002559,0.04887725864002559,0.03190118444946389,0.04887725864002559,0.072
5llj_1,0.9843086949052261,0.9818620386079171,0.9802262060461605,0.9818620386079171,0.9843086949052261,0.9818620386079171,0.972
5lta_3,0.017384939887906906,0.017384939887906906,0.017384939887906906,0.0018694327379420261,3.350068098663172e-05,0.017384939887906906,0.088
5lvz_1,0.9764757842790246,0.9764757842790246,0.9764757842790246,0.9764757842790246,0.9754641622414235,0.9764757842790246,0.9
5lx8_1,0.015840573201997377,0.015840573201997377,0.010162684113665641,0.015840573201997377,0.010162684113665641,0.015840573201997377,0.021
5m7q_3,0.0,0.0,0.0,0.0,0.0,0.0,0.011
5mat_1,0.0,0.0,0.0,0.0,0.0,0.0,0.005
5mfa_3,0.011293303532476312,0.0012021645676694058,0.007111121526806974,0.007111121526806974,0.0,0.002283311486607635,0.059
5mio_5,0.010796662167682726,0.0,0.009106674373782741,0.005454188869003973,0.010796662167682726,0.0,0.061
5mja_1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
5mqh_4,0.0,0.0,0.0,0.0,0.0,0.0,0.012
5msn_1,0.026315835937254246,0.00243732478834844,0.026315835937254246,0.00243732478834844,0.026315835937254246,0.00243732478834844,0.02
5mus_1,0.02571582115993986,0.016246655706420938,0.016246655706420938,0.016246655706420938,0.008220339531445946,0.016246655706420938,0.028
5mwx_1,0.8649698639544842,0.8649698639544842,0.8649698639544842,0.8649698639544842,0.8632577517932023,0.8649698639544842,0.929
5mz4_7,0.008887264727943756,0.005489356784044456,0.0071671137304722,0.004704330817617429,0.004704330817617429,0.005489356784044456,0.049
5mzo_2,0.0,0.0,0.0,0.0,0.0,0.0,0.003
